2370734317,2370734316
1120043976,2367523979,2367524013,1120043848
2337015742,2337015744,2337015748
1422045277,796937151,796937154
521376155,1805147985,521376158
2409123514,2409123512,2409123516
1126275548,1126275780,1126275711
2291178894,523906062,523906065
784130991,1116349400,1936864033,1883569191
2002361216,2002361193,2002361226
2387994782,2387994769,796869945
3367636951,3367636952,3367636950
1792566094,1792566086
2329573980,2329573978,2329573991
2366706690,2366706700,2366706677
1338101982,614415056,1338102132
605224318,2071339905,605224317,3085980288
2024350139,2360196301,2024350137
4054548198,2667545782,452402084,790040357,522962011
1799467332,2360196308,1799467340,1799467331
2350805413,2350805415,2350805411
2108420430,2108420432,2108420426
2670473655,2670473619,2670473665
2505963263,2505963260,2505963266
3008235920,2386627787,3008235921,795257236
1129603408,2386628011,1129603338
2482618355,2484335897,1189575131,2484335872
2291179055,2291179045,2291179067
849878737,849878459,2390295736,1143395663,2390295698
2508541388,2508541387,2508541389
604238947,604238948,3084109551,604238952
1798153620,1798153618,1316257534,1798153624
1799467531,1799467532,1799467527
1791886845,2673183497,2024268380,2024268386,2673183495
1444441451,1444441420,1444441440,1364451060,1444441452
878583693,1389887802,712328180,2344387204
2345445106,2345445108,2345445114
1801833288,2516954548,1801833290,2516954549
1437609991,2351810473,2189693318
2054271476,5406872894,3210357376,2054271487
2401702560,2401702559,4145202880,2401702561
2153886382,2153886386,2153886381
2401702543,2401702547,2401702549,2401702537
2338377786,2338377785,2338377787
2153886369,2153886365,2153886370
2394114841,2394114838
1378241317,1378241322,1125017053
3137938186,3137938187,3302476439
1788305137,522840692,522840696
2676229579,2676229567,2676229591
1114663872,2675519085,2675519084,5077418360
4068083013,4068083014,4068083012
521223227,848499226,1351503294,470444088
2409096602,2409096615,2409096603,2409096586
1085760171,1330416865,1085760220
614284603,2041519651,2041519660
2670473690,2670473695,2674846692
2154626717,877135991,877135934
2390295754,2390295849,2390295830,2390295694,2390295696
4702965981,4702965980,4702965982
3865341047,3865343075,2390303705
3865376877,4008823712,4008735529
2355138408,2355138485,2355138383
2389887002,1126275787,2108420382
2344387303,2344387308,2344387301
521377578,521377581,521377576
2370734436,1125017036,1116683028
789454934,789454941,789454927
1883531356,1883531355,1883531351,1883531361
1990660651,1990660660,1990660648
2291179121,2291179117,2291179123
2345149934,3754846629,2345149931,2351810473,1437609989
1375162760,1375162758,2597859878,1375162765
2484335933,2484335919,2484335947
470443468,1302803009,1798153485,1792566189
3791214932,3791214931,3791214933
2024489378,2024489380,2024489376,2024489379
1826397389,2785452911,3332383976
2688029207,454885318,2688029180
2517492195,2517492190,2517492196
605224333,605224334
3010275105,3010275107,1190939309
616745246,2041519707,2663048314,2049295800,2041519716
3865343074,2390303689
1788216265,784173667,2674710130
2336772674,2336772670,2336772677,2336772694
2390309019,2045667512,522869057
2389878320,2389878319,2389878324
2043462967,2043462969,452341128
452341187,1093420527,2676229483,452341188
1792566152,1792566183,1792566131
617654124,3702489256,617654122
2406291691,2406291704,2406291682
2505963338,1132268069,2505963343
2350806174,2350806162
2344386924,795257299,795257300
2354311382,2354311380,2354311383
2561581583,2561581582,1266477681,2561581585,1266477716
877135935,877135946,877136072,877135990
1088299500,1088299475,1088299376
3605159297,5078669726,807594203
1221550265,1221550260,1221550262
3865376867,3865376861,3865376693,4008735611
1316000948,1786907927,2496246817,2496246828
2501425215,2501425217,2501425220
2503450470,2667442781,2503450468
4218899347,4218899346,4218899349,4218899348
2516820166,2516820165,2516820164
1278082394,807086172,807086467
1792566136,1792566154,1302803135
2398229469,2398229470,2373943128
1792566197,1792566192,1792566215,1792566194
1792566107,1792566120,1792566123
2390295976,2390295937,2390295964,2390295779
2999757311,3865341037,3865341042
807086622,1122077812
4068083084,4068083085,470443824,470443757
2278447138,1357322223,1379612024
2390303675,2390303668,2390303677
3753074041,3753056575,3753056580
2666706410,2666706413,2666706408
2344387038,2344387036,712328173,1004155482
797457343,797457342,797457344
807084617,776321755,1790697147,1029688558
1315970399,604305252,1315970761,1315970652,1315970429
2344387000,2344387008,2344386990
1127513308,1127513345,1127513561
2667100932,2667100933,2667153292
2031334962,5406872875,2668658001,2031334961,2016900640
3865376735,4008823715,4008823724
5314405774,5314405775,2675518716,2675518728,5077593829
3136188743,3136188744,3046923187
2291179052,2291179045,1340010494,2291179056
2366950911,1286488998,2508541356,2366950906
2406291718,2406291737
3302476438,3137938192,3302476439,2665440370,3137938191
2108420357,1138787659,1138787570
1798154012,1798154157,1798153960
2386627729,1129603592,2386627747
2688029204,454885318,2688029221
2508541437,2508541435,2508541441
2383941489,1304438468,1114663789
1316000964,1316000940,1316000974
2342292258,2342292238,2342292261
1105791352,1111316114,1105791342
2049295852,604238946,2049295851
1803903837,1521054504,1096398337
807723956,3605129055,452402125,3605129054,523018705
2384522350,2384522348,1139381229,1139380846,2384522353
1111318346,1111318348,1111318356
1347837713,5440175987,1347837584
3043073656,3043073660,3043075134
4352411320,4352411325,4352411319
1316000876,2962567298,2496246782
1279338206,1279338205,1279338207
1194027567,3951775236,2503467797,1291597563
3754841032,3754840236,3754839551,2345445080,3754840538
1125962834,588168207,2384522386,2662909542
1359494785,1375162770,1359494792,2366784254
2279466654,2279466656,2279466651,2279466660
2180046788,3752494342,2180046456
2024350152,2673183443,2026208145,1043323575,1350266418
2344387204,1389887806,878583693
2401702533,2401702534,2401702537
1342402432,1342402418,1342402424,1378736064
1120043853,1379612098,1120043844,2854612744,1120043937
3011882803,3011882774,3011882822
2363298943,2363298963,2363298916
2675518972,2675518950,2675518959,2675518975,2675518981
1125922100,2002361170
2359496937,1246977474,1246977395,2359496934,2359496938
798422476,798422479,798422474
2291178844,2291178841,2291178837,2291178849
2367523917,2367523927,2367523915
796869936,796869938
4961447240,4961447239,2366784256,1125017037
4965068610,4965068611,2278447017
1799278663,2350805474,1786906740,1120763303
1140544736,1139380801,3753090648,3753074677,3753056603
2501423745,2501423751
807086459,807084562,1381751465
2355602616,2355602619,2355602615
1366730831,1366730832,1365672608,1304355914
3375944609,4353495628,3375944610,3801697256
2350805356,2350805385
4201795055,4201795057,2661588364,4201795051
1801833527,1801833534,1801833502
2019363379,2019363229,2019363380
1389887767,2344387098,1389887765,2344387066
2350805842,2350805849,2350805837,2350805802
1130818478,798422336,1130818500
2372180183,2372180168,2372180221
5440171444,5077584804,5077584803,5077584797,5077576292
796916260,796916277,796916255
2919750446,2919750443,2919750452
2024350112,521483360,521483359
877135934,2154626714,2154626717
1102098343,1111316103
1114663890,2675519078,2180046363
2503467859,2503467825,2503467868
1280483382,1246977410,452341209,1280483363,1280483379
2484335999,2484335997
1256573231,1115317889,2189693243,3754848584
1131095339,1116488702,1131096216,1376010356
2378114150,2378114140,2378114209
5310398528,5310398527,5310398529
2108420372,1126275765,1126275635
2390295268,2390295270,2390295276,2390295262
2516820044,2516820045,2516820040
1792566182,1792566145,1792566180
2673374953,2673374937,2673374978,1837339884
1341407761,3085980315,1341407769
2309303321,1562517986,1562517994
1114663737,1114663758,5229207137,1114663719
454884948,2688029211,522840374,288128125
2702317774,3689868063,3689868064,3689868060
796870513,1135452691,796870511,5123598948
3137938196,3137938199,3137938197
2354311312,2354311279
1096398306,2670473560,2670473562,2024391325
614415013,2151709472,605224296
1405294105,1240839314,1365634688
2344386871,2344386863,795257270
1418204121,1418204119,797457318
1848332451,1848332449,1848332453
2373942902,2373942943,2373942885,2373942828,2373942946
604972325,4067974354,4067974356,612258475
2336787558,2336787556,2336787559
605224306,1378736061,605224307,605224305
2675518804,2675518837,2675518742
1918578262,2016895038,5406872903,1918578276
1798154197,1798154188
1883569274,1883569276,1936864104,1883569269
1799278609,1799278581,1799278595,1799278617
1140544276,1140544449,2355138300
2043443731,2043443728,1055273930
1311963331,807086391,807085670,1311963318
1104335831,1104335840,1104335830
604972148,604972145,604972150
1786906265,1786906277,1786906273,3791224821
1201289885,797457294,1190923753,2785452843,797457293
2357314131,1105791358,2357314126,1104535765,2357314128
1125017144,807723954,2505963232,807723978
2373942944,2373942940,2373942949
2180046646,2180046591,2180046677
2143336744,2143336742,2143336741
1379612074,1379612072,1379612079
2667442928,2667442956,2667442903
2342251231,3753962748,2342251227,2342251240
4258650681,4258650678,4258650682
4008735606,4008735595,4008777802
796936982,796936985,796936979
2023001689,2023001693,521482436,2023001685
2054271516,2054271514,2054271517,1096398401
5077566946,5077566947,5077566945
2516820188,2516820189,2516820187
2342292300,2342292301,2342292295
1786907890,1316000822,1316000810,1316000831
1096775339,1096775341,1096775335
5310398554,5310398553
795257234,795257233,1081958918,796870514,5123598948
3043073687,3043073668,3043073685
614415050,2002361520,1338130989,614415048,614415807
1323201270,604980190,521483565,2024350122
5310398531,5310398532
522888845,522887599,614833091
1116683042,1116683038,2370734472,1116683031,1116683023
1802995288,1802995286,1802995279,1802995291,1802995293
2357421657,2357421643,2357421659
2678255738,454875521,606913468
1418204042,1418204043,1418204046
1311963318,1311963322,1311963331
1122077702,1122077970,2183245215
2373942885,2373942902
2699637839,2699637841,2699637838
1344906535,2154626733,614415138,2154626729
1347837647,1340011051,1347838028
2350805447,2350805449,1801833354
2041519663,2024350103,606956179
2372180285,2372180281,2372180224,2372180293,2372180347
1140544813,1140544653,1140543554
470443276,2054069286,2054069287,2014764983
1120763272,1120763255,1120763239
2180046853,1125945942,5229226148,2180046709,1330383753,5229226141
2394138538,795257249
2365470366,2365470361,2365470362
2663954996,2663955002,2663954961,2663955017,2663954993
1138787900,2387994929,1138787729,2389878170
4702966395,4702966394,4702966396
3332383988,807723939,3332384096,3332383977
3865341011,3865343120,3865343086
1125017170,1125017100
1328798134,617654126,522922591,3702489257,3702489641
2390303653,2390303646,2390303657
2079348714,1332551776,1218688759
2372180308,2372180328,2372180293
2309303218,2309303222,2309303224
1303814597,2386627690,1303814821
2516820148,2516820146,2516820152
1115203352,2345445126,1115203283
3210429147,3210429146,3210429138,3210429145
5077440229,920418543,5077496171,5077496178
3634407575,3634407574,3634407576
4961487694,4961487693
1786908008,1786908016,606956177
1057482227,2022898663,1583773891,2022898651,2022898649
2372180293,2372180356,2372180308,2372180285,2372180225
2383412002,2383412053,2383412003,2383412001
3384341834,3616591456,3384341835
1132267905,1132268138,1132268109
3046871951,1846749267
2153886403,2153886407,2153886425,2153886396
2505963289,3254073892,2505963272,2505963286
1129603453,1129603413,1129603483
1093672265,1093672231,1093672139
1333669933,1333669942,1333669916
2373942822,2373942830
2373942943,2373942902,2373942966,2373942926
1440256213,2278447166,1440256216
1116683017,1116683022,1269990725,1116683021
2471881464,2503467925,1277932054
1338088960,1338089085,604980130
2378114255,2378114240
2019344573,3743095610,789463942,3743095698,2697314691
807594208,4067962429,1378918539
2363298784,2363298684
2153886327,2153886326,2153886328
1788216662,1788216659,1788216649
1418204148,1418204142,1418204168
1139380891,1139381001,1422045293
2154438849,794566956,1147803640
5123617844,5123617903,5123617899
2201894216,2201894218,2023001893
2373942868,2373942862,2373942875
2024268333,2041519628,2041519636
2676229621,796916625,796916633
3010275113,5310398660,3010275114
1802995231,1802995229
2154626735,2154626734
2508541481,2508541486,2508541477
797457281,1190939337,1190939339,1291597640
2342292291,2342292289,2342292293
1316000947,3038892544,4068083672,1316000927
3703258739,3703271135,1340010910,3703258339,3703271735
452341217,2189693260,452341218
4565322783,4565322772,4565322778
2350805859,2350805847,2350805851
3702488956,798422474,3702489054,798422471,3702489056
1147803713,815543563,1147803684,794566982,1147803775
1126275559,2108420346,1126275709
2376233795,2376233794
4008777345,4008777344,4008777346
796870691,2154626747,2154626748
1597274878,1597274874,1597275021
2387994876,2387994885,1306849072,2387994878
5077653804,784131179,1883569345,5077653805
2071339914,2071339913,1378563478
1088079756,2336752887,2336787576,1088079673
795257189,1125945965,2514677668
2350805949,2309303226,2309303220
2394115013,2394115018,2394115012,2394115010
1149290062,1149290049,1149290144,2447492273,2447492335
1132268295,1132268017,1132267932,1132267907
2366950881,2366950893
3754840432,3754846431,2345445319,3754846527,3754836450
4565349962,1802995295
1190794736,522938786,521222535
614415122,614415123,614415121
2496246782,2496246783,1316000876,2496246785
2378114311,2378114316,2378114305,2378114296
1787026146,1787026153,1787026145,1787026094
2347773393,1867593576,1867593574
4067962420,4067962421,4067962419
2054271499,2054271501,4068083078,2054271497
2373943003,2373943000,2373942977,2373943036
1919749489,1919749486,1919749493
1562517996,3704429435,2309303312,1562517969
1093420497,803037344,2471881402
2154059856,2154059855,2154059859
2484335994,2484335982,2484335997
4068083607,4068083608,1143843504,1143843686
2508541487,2508541489,2508541483
796870885,2079368467,2143336768,796870888
1918578197,1918578211,1918578147,1918578190
522887597,2360196282,522888098,2024350134
2336760535,1102098428,803037356,2336760538
1338089067,1338089140
2376233810,2376233805,2376233814,2376233809
2039149882,523906030,522844370
2516820208,2516820217,2516820199,2516820204
2409097037,2409097040,2409097035
1440528472,1440528431,1440528470,1379612050
4961482359,4961482360,4961482352,4961482351
1421951940,1421951935,1421951942,1138787756
1883569094,1883569093,1883569101
1330416913,1330416909,1090184024,1114572444,1330416902
2183245176,1122077847,2183245180,1122077991
2278447146,2278447141,1379612030,2278447150
2359496984,1246977235,2349669851,2349669875
2673375016,2673374993,2673375022
2350806038,1145552631,2350806025
1125017058,1132445897,1125017167,1125017010
2516954552,2516954550
2347773438,2347773454,2347773436
2516820133,2516820131,2516820134
2363299188,2378113998,2363299266,2363299030,2378114071
2365470400,2365470394
2154059896,2154059894,2154059897,4702960628
2363299266,2363299311,2363299188,2363299277,2363299255
1240845619,2670473683,1240845609
1028318527,1028318525,2108420349,1028318529
4698424635,4698424636,1085699825
1362338261,1362338262,2279432668
2363299298,2363299299,1263550124,2363299247
1131096004,1131095537,1131096200
1316000937,1316000976,1316000939
1347838028,1798154481,1347837647
1116683027,2366950888,2366950877,2366950882,1116683046
2999757297,2999757299,2999757295
2019575944,2350805385,1081958964,2019575943,2019575945
1099792872,1078401260,1078401263,2022898628,1055273857
1788216584,784173694,1788216589,1788216535
2004038498,2004038517,2004038467
2378114021,2378114049,2363299174
789454986,1597274874,789454979
1132267941,1132268353,807723959,522962722
2496246817,1316000884,4068083673,1316000948
1351503279,614415048,614415047
2142063136,1338496031,1340010572
1122077790,1122077678,1314211317
1344816515,1344817099,1344816133
1246977334,1246977438,1246977222,2345149857
2372180280,2372180281,2372180275
2291178921,2291178929,2291178918
848495237,4085929692,5077382842,4084751353
1883569287,1883569271,1883569369
2999757299,2999757301,2999757297
3043073659,3043073662,3043073726
1129603554,2390295454,1129603607
1317289090,2278447059,2278447031,2278447035
2279467132,2279467217,2279467084
2157495566,2157495568,2157495562
521724665,2025945315,521724748,784128147,1080436310
2597859900,2597859901,2597859899,2597859892
2378114290,2378114269,2378114294,2378114292
1085646398,1085646422,1085646393
1090151131,2387995890,1090151180
796870460,796870463,2389878487
2366691124,2366691130,2366691125
452402093,2503467800,452402094
2350805539,2350805580,1792566093
4090224890,4090224897,521222866,1116349375
2389878306,2389878284
2154059878,2154059870,2154059876
2293672993,2293672994,2293672992
2350805857,2350805882,2350805840,2350805845,2350805899
1338496022,1338496033,1338496036,1338496014
2024433054,2031334971,2024433060
1135859085,1120043934,1120043911,1135859092,1135859083
2484336001,521222561,523768419
1799467335,1799467334,1799467362
1316000976,1316000960,1316000937
2347773235,2347773247,2347773229
2667442781,2503450470,2503450471
1126275733,1126275775,2386627750
2035952041,2035952042,2623417696,2035952040
1365624112,1365624113,1365672599
2002361187,2002361178,2002361191
2373943050,2373942959,2373943237
2366706746,2366706744
2049295837,2049295841,2045419384
2386627919,2386627897
1883436464,1883436475,1883436463
847468003,3748757725,3748757027
1521054504,1803903837,1521054505
2054069279,2054069277,2054069281
1147803624,1147803573,1147803722
1093735253,2447509061,2447509081
1093799828,1093799771
1786908042,1786908055,1786908029
1277932043,2471881448,2471881453,799564203
2352480098,3754846570,2352480106
2662909541,2045413573,3799243591
2384522364,2384522362,2384522361
604999263,604999262,1919749462,4847293655
1837339301,1837339307,1837339302,1845560072
1883436401,1883531322,1883436402,1883531321
1845558781,1845558786,2673374903,1845558782
2501425231,2501425229,2576287816,2501425225
3865343070,3865343067
1248509731,1305021909,2383941572,2401643092,1248509735
1122078703,452341182,1122078641,4032289256
2389878431,2389878436,2389878421
2276493679,826559788,2276493678
4698424666,4698424665,4698424667
2447509040,611921225,2447509043
2345445506,2345445440
1093799813,1093799841,1149290172,1093799778,1149290187
1883569299,1883569187,1327625427,1883569291
2365423951,1284599903,1116488766
521378270,3752590668,521378269
795257334,1111328476,3704428959
522901364,2023001822,2023001776,2662962908,2023001805
795257280,2344386882,2344386887
814527617,452341147,452341148
1131095048,1116488771,1131095916,1131095702,1116488793
1919734536,1919734538
604980155,604980153,604972161,604972269,604972272
2357442998,2357443002,2357442997
1343315191,1284487003,1343315166
2494587874,1246977332,1246977238
2663419451,1043324175,1919749451
1390775878,1395156999,2382723224,1390775877
2344386841,795257289,2344386838
2143336713,2143336711,2143336712
3791231173,3791231172
2342250935,2342251044,2342250933
3375943432,1315970402,1315970593,2661588387
612258482,1315970738,1315970366
2919750452,2919750446,2919750456
2365470282,2365470283
1093799790,4702960550,2157495580
796870649,2154626738,796870648
807594256,1302802938,1302803030,1302803092
2518958765,4776709602,1131095895,1131096052
2344387096,2344387126,2344387091
2344387216,1389887825,1389887824
796871063,796871058,796871071
2373943075,2373943087,2373943069,2373943021,2373943100
1802995285,1802995277,1802995291
2108420436,2108420449,2108420434
2518958758,1768846277,1116488723
1116488708,1116488846,1116488753,1131095439
2386628005,2386628007,2386628003
1788216509,1788216499,1788216490,1788216535
5078669747,5078669506,5078669724
2516820167,2516820162,2516820170
2372180158,2372180157,2372180185
4169290524,4169290523,4169290525
2597859921,2597859928
3300913842,848495235,2376775517,3300913803,4787563083
2337015802,2337015786,2337015804,2337015799
1124700109,2350806081,2350806062,2309303230
2390303590,2999757241,521194720,520810171
2024268371,2024268379,2024268365
1918578283,1583773883,5406872904,1918578285
1114663738,1114663773,1114663725
2279432229,2279432242,2279432239
2616357473,2616357475,2616357469
1327625427,1883569299,1327625410,1323253237,1323253346
2043462987,2043462991,2043462977
1125962841,1125962863,1135859121,1135859091
2344387021,2344387012,1389887726
2024350137,2024350139,614833091
1316000908,1316000902,1316000926
814527654,2054069265,814527533,2054069268
1919749479,1919749473,4017084081
1315970587,1315970585,4068083629,4068083628
2293673023,1130818543,1131033738
2370734443,1116683023,2370734458,1125017101
1496547713,522964339,1444677029
2663955020,2663955002,2663955032
2471881505,1277932054,1277932037
3008235852,588168210,1126275712
2338378143,2339510120,3754845916
3799243590,608361003,4353518291,1321268848
2373943105,2373943133,2373943090
1286204587,1115317857,2189693140,1286204596
3791206422,3791206421,1787026062
4352411350,4352411343,4352411351,4352411352
815543560,617654143,604700485,815543556,604700483
1802995240,1802995251
1786906113,807085943,1786906108,520810020
2355138237,2355138239,2355138235
2350805945,2350805964,2350805970
2357421686,1090184038,452341209,2371734420
877135982,877135918,1132445883
4169290536,4169290535,4169290537
2413556687,2413556731,1347992354,2413556679,1347992485
288128128,1860452307,1860452308,1860452295
2501838872,2501838869,1280477218,2697314674
2180046824,2180046703,2180046456
1378736061,605224306,1378736060
3799243600,3799243601,3799243599
3990985687,3990985686,1919734311,3990985688
2016895038,470443661,1918578262
2668657901,2952755736,5253499489
521224906,2329498451,605208825
2339510580,1437610002,1437610003
1791694172,1788216228,1786906476,2024432979
1357322196,1357322198,1120043848,1357322195
3011882924,3011882887,3011882890
2367524011,2367524009,2367524146,2367523958
2363298776,1379612101
1883436481,1883436483,1883436480,1883436484
2309303255,1124699959,2309303257
2667442851,2667442850,2667442849
1583773834,2665440365,1055273930,1583773840,1583773829
2344387079,1109242831,2344387062
2024643785,452341150,2432076704
2366950891,2366950893,2366950880,2366950892
3085980314,3085980311
2355138450,2355138484,3753074071
2350806062,2350806087,1124700109
2376233873,2376233856,2376233867
2389878465,2389878452
3010397158,3010397157,3010397159
1343438059,1343438034,2367523886
1786906309,1786906324
1087821859,2390296230,2390296277
807723954,1132267899,1125017061,920382173,1125017144
3865376703,4008823725,3865376889,3865376721
2373943307,2373943213
2378114228,2378114227
1120043882,1290323799,2184050308
1126275683,588168229,588168228,1126275742
1787026070,3791231169,2024432942,1787026068,1787026073
1116488730,1116488724,1116488773,1116488825,1116488740
2383941578,2383941576,1135859090
3011882899,3011882887,3011882928
2079320536,2079320534,2079320539
1351503196,1203318648,1351503197
5314405777,2675518729,5077593830,5314405776,2675518724
1786906447,1786906438,1786906463
5229156976,4965068064,4965068063
2662909540,470444378,3084218736
1342402422,1351503204,3085980287
2785452881,2785452880,3951775261,2785452879
2384522347,2384522351
5123617846,5123617895,5123617872
1218688680,1218688653,1218688705
862820777,862820622,862820568
830340247,1306849361,830340037
1125922074,604972223,1125922093
2054069269,2054069273,2054069267
2352440925,2352440929,2352440910
1389887770,1109242831,1109242815
2345149837,2345149836,2345149878
4127012656,1583773864,4127012652,1918578235
2366784232,1359494792,1317289095,2366784233,1317289094
2389878136,2389878159
2370734336,2370734337
2516820096,784173254,2516820098
3011882797,3011882802,3011882822
2363298864,2363298916,2363298858,2363298860
2678280805,1919749430,1919749431
2409096631,2409096632,2670473664
1786908023,1786908006,605208821,1786908019
1786906334,807086676,807086374
2354311379,2354311375,2354311380
2366691132,1116488724,2366691126,2366691131
1788216481,1788216480,1788216538
2982756164,1203318407,1203317928,2982756163
1378936115,1341324493,452341150,1378936109,4068083061
2363298760,2363298766,2363298768
2394114825,2394114819,2394114820,2394114832
2357443006,2357443002,2357443017
2352409136,2352440992,2352409150,3753962913
2363298995,2363299047,2363298972
2291179025,2291179020,2291179028
2383412001,2383412002,2383412000,2383411937
2350806032,2309303228,2350806046
1332551780,1332551806
2407166763,2407166762,2407166765,2407166772
3047006989,3047006990,1315413678,1315413684,1316000846
4961465624,4961465623,4961465634
2344386887,2344386890,795257280
1120043931,2339530760,1090184044,1131095677
3084109561,3084109562,3084109560
2373942942,2373942912
452341138,2043462964,2043462968,2043462965
2370734458,2370734443,2370734461
3853856376,3853856245
1116488803,1116488751,1116488757,1120043828
2024350141,2066772811,2016895031
1786905944,1786905933,1786905948
4247542960,1190794708,4247542959
1131095340,1379612098,2335232055,2335232046
523771382,521195673,523771381
1437609987,1437609988,3634407570,3634407577
2419150267,2419150261,2419150275,2419150242,1347992143
4008823732,4008823739,4008823716
2019363363,2019363362,479718599
4068083635,4084751334,2068584472,4353495621
1149290110,1149290197,1093799814,1109106727,1149290059
1138787885,1303712538,1138787538,2394114757
1299630189,1125946036,1114663761
2345134624,2345134615,1112759366,2345134623
5253499505,5253499490,5253499506,5253499489
1786906198,1786906204,2677090110
3865376715,3865376714,3865376686
1138787641,1138787803,1138787538,2394114759
522840708,2688029198,1788305133
2373942980,2373942997,2373943012,2373942973
1126275746,1126275785,1126275590,1126275691
2043443764,522940013,2043443779
2390295177,2390295189,2390295181,2390295170
479718545,3743918757,479718549
2363298966,2363298835
1125017018,1125017102,1125017180
2505963280,2505963266
2041519834,2024268330,2041519833
